"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MEX","Mexico","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2015","2015","MXN","Mexican Peso","0","Units",,,8.242709,,
"MEX","Mexico","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2016","2016","MXN","Mexican Peso","0","Units",,,8.260157,,
"MEX","Mexico","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2017","2017","MXN","Mexican Peso","0","Units",,,8.776086,,
"MEX","Mexico","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2018","2018","MXN","Mexican Peso","0","Units",,,9.004724,,
"MEX","Mexico","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2019","2019","MXN","Mexican Peso","0","Units",,,9.267054,,
"MEX","Mexico","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2020","2020","MXN","Mexican Peso","0","Units",,,9.451443,,
"MEX","Mexico","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2021","2021","MXN","Mexican Peso","0","Units",,,9.512381,,
"MEX","Mexico","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2022","2022","MXN","Mexican Peso","0","Units",,,9.241917,,
"ESP","Spain","EXC","Exchange rates, period-average","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,1.082705,,
"ESP","Spain","EXC","Exchange rates, period-average","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,1.116533,,
"ESP","Spain","EXC","Exchange rates, period-average","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,1.057559,,
"ESP","Spain","EXC","Exchange rates, period-average","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.884048,,
"ESP","Spain","EXC","Exchange rates, period-average","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.803922,,
"ESP","Spain","EXC","Exchange rates, period-average","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.8038,,
"ESP","Spain","EXC","Exchange rates, period-average","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.796433,,
"ESP","Spain","EXC","Exchange rates, period-average","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.729672,,
"ESP","Spain","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.679923,,
"ESP","Spain","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.716958,,
"ESP","Spain","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.754309,,
"ESP","Spain","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.718414,,
"ESP","Spain","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.778338,,
"ESP","Spain","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.752945,,
"ESP","Spain","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.752728,,
"ESP","Spain","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.901296,,
"ESP","Spain","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.903421,,
"ESP","Spain","EXC","Exchange rates, period-average","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.885206,,
"ESP","Spain","EXC","Exchange rates, period-average","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.846773,,
"ESP","Spain","EXC","Exchange rates, period-average","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.893276,,
"ESP","Spain","EXC","Exchange rates, period-average","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.875506,,
"ESP","Spain","EXC","Exchange rates, period-average","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.845494,,
"ESP","Spain","EXC","Exchange rates, period-average","CD","National currency per US dollar","2022","2022","EUR","Euro","0","Units",,,0.949624,,
"ESP","Spain","EXC","Exchange rates, period-average","CD","National currency per US dollar","2023","2023","EUR","Euro","0","Units",,,0.92484,,
"NZL","New Zealand","EXC","Exchange rates, period-average","CD","National currency per US dollar","2000","2000","NZD","New Zealand Dollar","0","Units",,,2.201149,,
"NZL","New Zealand","EXC","Exchange rates, period-average","CD","National currency per US dollar","2001","2001","NZD","New Zealand Dollar","0","Units",,,2.378751,,
"NZL","New Zealand","EXC","Exchange rates, period-average","CD","National currency per US dollar","2002","2002","NZD","New Zealand Dollar","0","Units",,,2.162191,,
"NZL","New Zealand","EXC","Exchange rates, period-average","CD","National currency per US dollar","2003","2003","NZD","New Zealand Dollar","0","Units",,,1.722099,,
"NZL","New Zealand","EXC","Exchange rates, period-average","CD","National currency per US dollar","2004","2004","NZD","New Zealand Dollar","0","Units",,,1.508681,,
"NZL","New Zealand","EXC","Exchange rates, period-average","CD","National currency per US dollar","2005","2005","NZD","New Zealand Dollar","0","Units",,,1.420273,,
"NZL","New Zealand","EXC","Exchange rates, period-average","CD","National currency per US dollar","2006","2006","NZD","New Zealand Dollar","0","Units",,,1.542056,,
"NZL","New Zealand","EXC","Exchange rates, period-average","CD","National currency per US dollar","2007","2007","NZD","New Zealand Dollar","0","Units",,,1.360675,,
"NZL","New Zealand","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","NZD","New Zealand Dollar","0","Units",,,1.422727,,
"NZL","New Zealand","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","NZD","New Zealand Dollar","0","Units",,,1.600877,,
"NZL","New Zealand","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","NZD","New Zealand Dollar","0","Units",,,1.387834,,
"NZL","New Zealand","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","NZD","New Zealand Dollar","0","Units",,,1.265811,,
"NZL","New Zealand","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","NZD","New Zealand Dollar","0","Units",,,1.234284,,
"NZL","New Zealand","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","NZD","New Zealand Dollar","0","Units",,,1.219408,,
"NZL","New Zealand","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","NZD","New Zealand Dollar","0","Units",,,1.205433,,
"NZL","New Zealand","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","NZD","New Zealand Dollar","0","Units",,,1.433975,,
"NZL","New Zealand","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","NZD","New Zealand Dollar","0","Units",,,1.436525,,
"NZL","New Zealand","EXC","Exchange rates, period-average","CD","National currency per US dollar","2017","2017","NZD","New Zealand Dollar","0","Units",,,1.407408,,
"NZL","New Zealand","EXC","Exchange rates, period-average","CD","National currency per US dollar","2018","2018","NZD","New Zealand Dollar","0","Units",,,1.445258,,
"NZL","New Zealand","EXC","Exchange rates, period-average","CD","National currency per US dollar","2019","2019","NZD","New Zealand Dollar","0","Units",,,1.517875,,
"NZL","New Zealand","EXC","Exchange rates, period-average","CD","National currency per US dollar","2020","2020","NZD","New Zealand Dollar","0","Units",,,1.542058,,
"NZL","New Zealand","EXC","Exchange rates, period-average","CD","National currency per US dollar","2021","2021","NZD","New Zealand Dollar","0","Units",,,1.4138,,
"NZL","New Zealand","EXC","Exchange rates, period-average","CD","National currency per US dollar","2022","2022","NZD","New Zealand Dollar","0","Units",,,1.577183,,
"NZL","New Zealand","EXC","Exchange rates, period-average","CD","National currency per US dollar","2023","2023","NZD","New Zealand Dollar","0","Units",,,1.628939,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,0.516385,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,0.515672,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,0.521518,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.544317,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.564472,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.564715,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.554599,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.553636,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.53743,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.515578,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.502173,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.506407,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.504542,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.491124,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.485412,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.491548,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.503194,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.516433,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.526001,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.510067,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.48909,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.486965,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2022","2022","EUR","Euro","0","Units",,,0.49218,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,0.929127,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,1.012973,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,1.002538,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.86427,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.802792,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.804146,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.797147,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.729672,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.679923,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.716958,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.754309,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.718414,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.778338,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.752945,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.752728,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.901296,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.903421,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.885206,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.846773,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.893276,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.875506,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.845494,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2022","2022","EUR","Euro","0","Units",,,0.949624,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2023","2023","EUR","Euro","0","Units",,,0.92484,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2000","2000","INR","Indian Rupee","0","Units",,,9.675326,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2001","2001","INR","Indian Rupee","0","Units",,,9.766415,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2002","2002","INR","Indian Rupee","0","Units",,,9.973858,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2003","2003","INR","Indian Rupee","0","Units",,,10.159126,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2004","2004","INR","Indian Rupee","0","Units",,,10.459989,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","INR","Indian Rupee","0","Units",,,10.712126,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","INR","Indian Rupee","0","Units",,,11.264471,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","INR","Indian Rupee","0","Units",,,11.729724,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","INR","Indian Rupee","0","Units",,,12.567122,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","INR","Indian Rupee","0","Units",,,13.366222,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","INR","Indian Rupee","0","Units",,,14.597721,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","INR","Indian Rupee","0","Units",,,15.549549,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","INR","Indian Rupee","0","Units",,,16.160835,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","INR","Indian Rupee","0","Units",,,17.342325,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","INR","Indian Rupee","0","Units",,,18.386549,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","INR","Indian Rupee","0","Units",,,19.235003,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2016","2016","INR","Indian Rupee","0","Units",,,19.898727,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2017","2017","INR","Indian Rupee","0","Units",,,20.647793,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2018","2018","INR","Indian Rupee","0","Units",,,20.946243,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2019","2019","INR","Indian Rupee","0","Units",,,21.07209,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2020","2020","INR","Indian Rupee","0","Units",,,21.787973,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2021","2021","INR","Indian Rupee","0","Units",,,22.631556,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2022","2022","INR","Indian Rupee","0","Units",,,22.88213,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2000","2000","PLN","Zloty","0","Units",,,1.711974,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2001","2001","PLN","Zloty","0","Units",,,1.732107,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2002","2002","PLN","Zloty","0","Units",,,1.665229,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2003","2003","PLN","Zloty","0","Units",,,1.689297,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2004","2004","PLN","Zloty","0","Units",,,1.712449,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2005","2005","PLN","Zloty","0","Units",,,1.805765,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2006","2006","PLN","Zloty","0","Units",,,1.801795,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2007","2007","PLN","Zloty","0","Units",,,1.7409,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2008","2008","PLN","Zloty","0","Units",,,1.758255,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2009","2009","PLN","Zloty","0","Units",,,1.805007,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2010","2010","PLN","Zloty","0","Units",,,1.713121,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2011","2011","PLN","Zloty","0","Units",,,1.714588,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","PLN","Zloty","0","Units",,,1.681601,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2013","2013","PLN","Zloty","0","Units",,,1.662055,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2014","2014","PLN","Zloty","0","Units",,,1.67568,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2015","2015","PLN","Zloty","0","Units",,,1.666995,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2016","2016","PLN","Zloty","0","Units",,,1.637035,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2017","2017","PLN","Zloty","0","Units",,,1.666443,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2018","2018","PLN","Zloty","0","Units",,,1.678056,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2019","2019","PLN","Zloty","0","Units",,,1.62823,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2020","2020","PLN","Zloty","0","Units",,,1.612675,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2021","2021","PLN","Zloty","0","Units",,,1.641192,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2022","2022","PLN","Zloty","0","Units",,,1.691927,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2000","2000","GBP","Pound Sterling","0","Units",,,0.706927,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2001","2001","GBP","Pound Sterling","0","Units",,,0.690653,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2002","2002","GBP","Pound Sterling","0","Units",,,0.675084,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2003","2003","GBP","Pound Sterling","0","Units",,,0.690928,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2004","2004","GBP","Pound Sterling","0","Units",,,0.674346,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2005","2005","GBP","Pound Sterling","0","Units",,,0.711497,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2006","2006","GBP","Pound Sterling","0","Units",,,0.709741,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2007","2007","GBP","Pound Sterling","0","Units",,,0.720795,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2008","2008","GBP","Pound Sterling","0","Units",,,0.727348,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2009","2009","GBP","Pound Sterling","0","Units",,,0.752522,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2010","2010","GBP","Pound Sterling","0","Units",,,0.742712,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2011","2011","GBP","Pound Sterling","0","Units",,,0.748328,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","GBP","Pound Sterling","0","Units",,,0.742583,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2013","2013","GBP","Pound Sterling","0","Units",,,0.750583,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2014","2014","GBP","Pound Sterling","0","Units",,,0.759292,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2015","2015","GBP","Pound Sterling","0","Units",,,0.761803,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2016","2016","GBP","Pound Sterling","0","Units",,,0.752065,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2017","2017","GBP","Pound Sterling","0","Units",,,0.750091,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2018","2018","GBP","Pound Sterling","0","Units",,,0.754476,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2019","2019","GBP","Pound Sterling","0","Units",,,0.732218,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2020","2020","GBP","Pound Sterling","0","Units",,,0.708913,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2021","2021","GBP","Pound Sterling","0","Units",,,0.699187,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2022","2022","GBP","Pound Sterling","0","Units",,,0.701452,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2000","2000","NZD","New Zealand Dollar","0","Units",,,1.39832,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2001","2001","NZD","New Zealand Dollar","0","Units",,,1.396127,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2002","2002","NZD","New Zealand Dollar","0","Units",,,1.408045,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2003","2003","NZD","New Zealand Dollar","0","Units",,,1.444407,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2004","2004","NZD","New Zealand Dollar","0","Units",,,1.437943,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2005","2005","NZD","New Zealand Dollar","0","Units",,,1.485996,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2006","2006","NZD","New Zealand Dollar","0","Units",,,1.456553,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2007","2007","NZD","New Zealand Dollar","0","Units",,,1.449906,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2008","2008","NZD","New Zealand Dollar","0","Units",,,1.433611,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2009","2009","NZD","New Zealand Dollar","0","Units",,,1.47465,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2010","2010","NZD","New Zealand Dollar","0","Units",,,1.474323,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2011","2011","NZD","New Zealand Dollar","0","Units",,,1.476817,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","NZD","New Zealand Dollar","0","Units",,,1.469729,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2013","2013","NZD","New Zealand Dollar","0","Units",,,1.447742,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2014","2014","NZD","New Zealand Dollar","0","Units",,,1.447073,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2015","2015","NZD","New Zealand Dollar","0","Units",,,1.469015,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2016","2016","NZD","New Zealand Dollar","0","Units",,,1.425098,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2017","2017","NZD","New Zealand Dollar","0","Units",,,1.409876,,
