"","REF_AREA","Reference.area","ACTIVITY","Economic.activity","TIME_PERIOD","OBS_VALUE","OBS_STATUS","Observation.status","CURRENCY","Currency"
"1035","CYP","Cyprus","A03","Fishing and aquaculture",1997,17.3,"A","Normal value","EUR","Euro"
"1036","CYP","Cyprus","A03","Fishing and aquaculture",1999,20,"A","Normal value","EUR","Euro"
"1037","CYP","Cyprus","A03","Fishing and aquaculture",2001,17.8,"A","Normal value","EUR","Euro"
"1038","CYP","Cyprus","A03","Fishing and aquaculture",2003,15.3,"A","Normal value","EUR","Euro"
"1039","CYP","Cyprus","A03","Fishing and aquaculture",2005,26,"A","Normal value","EUR","Euro"
"1040","CYP","Cyprus","A03","Fishing and aquaculture",2007,28.1,"A","Normal value","EUR","Euro"
"1041","CYP","Cyprus","A03","Fishing and aquaculture",2009,27.6,"A","Normal value","EUR","Euro"
"1042","CYP","Cyprus","A03","Fishing and aquaculture",2011,28.7,"A","Normal value","EUR","Euro"
"1043","CYP","Cyprus","A03","Fishing and aquaculture",2013,28.3,"A","Normal value","EUR","Euro"
"1044","CYP","Cyprus","A03","Fishing and aquaculture",2015,27.3,"A","Normal value","EUR","Euro"
"1045","CYP","Cyprus","A03","Fishing and aquaculture",2017,33.7,"A","Normal value","EUR","Euro"
"1046","CYP","Cyprus","A03","Fishing and aquaculture",2019,40.5,"A","Normal value","EUR","Euro"
"1047","SVN","Slovenia","A03","Fishing and aquaculture",1996,2.589,"A","Normal value","EUR","Euro"
"1048","SVN","Slovenia","A03","Fishing and aquaculture",1998,3.039,"A","Normal value","EUR","Euro"
"1049","SVN","Slovenia","A03","Fishing and aquaculture",2000,2.713,"A","Normal value","EUR","Euro"
"1050","SVN","Slovenia","A03","Fishing and aquaculture",2002,2.878,"A","Normal value","EUR","Euro"
"1051","SVN","Slovenia","A03","Fishing and aquaculture",2004,3.116,"A","Normal value","EUR","Euro"
"1052","SVN","Slovenia","A03","Fishing and aquaculture",2006,3.318,"A","Normal value","EUR","Euro"
"1053","SVN","Slovenia","A03","Fishing and aquaculture",2008,2.674,"A","Normal value","EUR","Euro"
"1054","SVN","Slovenia","A03","Fishing and aquaculture",2010,4.303,"A","Normal value","EUR","Euro"
"1055","SVN","Slovenia","A03","Fishing and aquaculture",2012,4.239,"A","Normal value","EUR","Euro"
"1056","SVN","Slovenia","A03","Fishing and aquaculture",2014,4.539,"A","Normal value","EUR","Euro"
"1057","SVN","Slovenia","A03","Fishing and aquaculture",2016,4.24,"A","Normal value","EUR","Euro"
"1058","SVN","Slovenia","A03","Fishing and aquaculture",2018,4.594,"A","Normal value","EUR","Euro"
"1059","SVN","Slovenia","A03","Fishing and aquaculture",2020,4.403,"A","Normal value","EUR","Euro"
"1060","SVN","Slovenia","A03","Fishing and aquaculture",2022,4.839,"A","Normal value","EUR","Euro"
"1061","CZE","Czechia","A03","Fishing and aquaculture",1995,795,"A","Normal value","CZK","Czech koruna"
"1062","CZE","Czechia","A03","Fishing and aquaculture",1997,778,"A","Normal value","CZK","Czech koruna"
"1063","CZE","Czechia","A03","Fishing and aquaculture",1999,721,"A","Normal value","CZK","Czech koruna"
"1064","CZE","Czechia","A03","Fishing and aquaculture",2001,576,"A","Normal value","CZK","Czech koruna"
"1065","CZE","Czechia","A03","Fishing and aquaculture",2003,559,"A","Normal value","CZK","Czech koruna"
"1066","CZE","Czechia","A03","Fishing and aquaculture",2005,649,"A","Normal value","CZK","Czech koruna"
"1067","CZE","Czechia","A03","Fishing and aquaculture",2007,476,"A","Normal value","CZK","Czech koruna"
"1068","CZE","Czechia","A03","Fishing and aquaculture",2009,507,"A","Normal value","CZK","Czech koruna"
"1069","CZE","Czechia","A03","Fishing and aquaculture",2011,699,"A","Normal value","CZK","Czech koruna"
"1070","CZE","Czechia","A03","Fishing and aquaculture",2013,659,"A","Normal value","CZK","Czech koruna"
"1071","CZE","Czechia","A03","Fishing and aquaculture",2015,637,"A","Normal value","CZK","Czech koruna"
"1072","CZE","Czechia","A03","Fishing and aquaculture",2017,718,"A","Normal value","CZK","Czech koruna"
"1073","CZE","Czechia","A03","Fishing and aquaculture",2019,685,"A","Normal value","CZK","Czech koruna"
"1074","CZE","Czechia","A03","Fishing and aquaculture",2021,460,"A","Normal value","CZK","Czech koruna"
"1075","SRB","Serbia","A03","Fishing and aquaculture",1996,177.181,"A","Normal value","RSD","Serbian dinar"
"1076","SRB","Serbia","A03","Fishing and aquaculture",1998,271.602,"A","Normal value","RSD","Serbian dinar"
"1077","SRB","Serbia","A03","Fishing and aquaculture",2000,812.988,"A","Normal value","RSD","Serbian dinar"
"1078","SRB","Serbia","A03","Fishing and aquaculture",2002,1083.536,"A","Normal value","RSD","Serbian dinar"
"1079","SRB","Serbia","A03","Fishing and aquaculture",2004,1160.103,"A","Normal value","RSD","Serbian dinar"
"1080","SRB","Serbia","A03","Fishing and aquaculture",2006,1188.016,"A","Normal value","RSD","Serbian dinar"
"1081","SRB","Serbia","A03","Fishing and aquaculture",2008,1228.514,"A","Normal value","RSD","Serbian dinar"
"1082","SRB","Serbia","A03","Fishing and aquaculture",2010,1238.32,"A","Normal value","RSD","Serbian dinar"
"1083","SRB","Serbia","A03","Fishing and aquaculture",2012,1282.216,"A","Normal value","RSD","Serbian dinar"
"1084","SRB","Serbia","A03","Fishing and aquaculture",2014,1306.107,"A","Normal value","RSD","Serbian dinar"
"1085","SRB","Serbia","A03","Fishing and aquaculture",2016,1398,"A","Normal value","RSD","Serbian dinar"
"1086","SRB","Serbia","A03","Fishing and aquaculture",2018,1832,"A","Normal value","RSD","Serbian dinar"
"1087","SRB","Serbia","A03","Fishing and aquaculture",2020,1581.21,"A","Normal value","RSD","Serbian dinar"
"1088","SRB","Serbia","A03","Fishing and aquaculture",2022,1627.704,"P","Provisional value","RSD","Serbian dinar"
"1089","LTU","Lithuania","A","Agriculture, forestry and fishing",1995,766.743,"A","Normal value","EUR","Euro"
"1090","LTU","Lithuania","A","Agriculture, forestry and fishing",1997,1104.476,"A","Normal value","EUR","Euro"
"1091","LTU","Lithuania","A","Agriculture, forestry and fishing",1999,811.302,"A","Normal value","EUR","Euro"
"1092","LTU","Lithuania","A","Agriculture, forestry and fishing",2001,691.03,"A","Normal value","EUR","Euro"
"1093","LTU","Lithuania","A","Agriculture, forestry and fishing",2003,736.405,"A","Normal value","EUR","Euro"
"1094","LTU","Lithuania","A","Agriculture, forestry and fishing",2005,908.12,"A","Normal value","EUR","Euro"
"1095","LTU","Lithuania","A","Agriculture, forestry and fishing",2007,1008.259,"A","Normal value","EUR","Euro"
"1096","LTU","Lithuania","A","Agriculture, forestry and fishing",2009,682.235,"A","Normal value","EUR","Euro"
"1097","LTU","Lithuania","A","Agriculture, forestry and fishing",2011,1093.03,"A","Normal value","EUR","Euro"
"1098","LTU","Lithuania","A","Agriculture, forestry and fishing",2013,1242.124,"A","Normal value","EUR","Euro"
"1099","LTU","Lithuania","A","Agriculture, forestry and fishing",2015,1277.475,"A","Normal value","EUR","Euro"
"1100","LTU","Lithuania","A","Agriculture, forestry and fishing",2017,1482.846,"A","Normal value","EUR","Euro"
"1101","LTU","Lithuania","A","Agriculture, forestry and fishing",2019,1517.825,"A","Normal value","EUR","Euro"
"1102","LTU","Lithuania","A","Agriculture, forestry and fishing",2021,1918.169,"A","Normal value","EUR","Euro"
"1103","FIN","Finland","A03","Fishing and aquaculture",1981,58,"A","Normal value","EUR","Euro"
"1104","FIN","Finland","A03","Fishing and aquaculture",1983,72,"A","Normal value","EUR","Euro"
"1105","FIN","Finland","A03","Fishing and aquaculture",1985,79,"A","Normal value","EUR","Euro"
"1106","FIN","Finland","A03","Fishing and aquaculture",1987,89,"A","Normal value","EUR","Euro"
"1107","FIN","Finland","A03","Fishing and aquaculture",1989,92,"A","Normal value","EUR","Euro"
"1108","FIN","Finland","A03","Fishing and aquaculture",1991,93,"A","Normal value","EUR","Euro"
"1109","FIN","Finland","A03","Fishing and aquaculture",1993,113,"A","Normal value","EUR","Euro"
"1110","FIN","Finland","A03","Fishing and aquaculture",1995,106,"A","Normal value","EUR","Euro"
"1111","FIN","Finland","A03","Fishing and aquaculture",1997,98,"A","Normal value","EUR","Euro"
"1112","FIN","Finland","A03","Fishing and aquaculture",1999,82,"A","Normal value","EUR","Euro"
"1113","FIN","Finland","A03","Fishing and aquaculture",2001,87,"A","Normal value","EUR","Euro"
"1114","FIN","Finland","A03","Fishing and aquaculture",2003,71,"A","Normal value","EUR","Euro"
"1115","FIN","Finland","A03","Fishing and aquaculture",2005,70,"A","Normal value","EUR","Euro"
"1116","FIN","Finland","A03","Fishing and aquaculture",2007,99,"A","Normal value","EUR","Euro"
"1117","FIN","Finland","A03","Fishing and aquaculture",2009,107,"A","Normal value","EUR","Euro"
"1118","FIN","Finland","A03","Fishing and aquaculture",2011,124,"A","Normal value","EUR","Euro"
"1119","FIN","Finland","A03","Fishing and aquaculture",2013,119,"A","Normal value","EUR","Euro"
"1120","FIN","Finland","A03","Fishing and aquaculture",2015,111,"A","Normal value","EUR","Euro"
"1121","FIN","Finland","A03","Fishing and aquaculture",2017,130,"A","Normal value","EUR","Euro"
"1122","FIN","Finland","A03","Fishing and aquaculture",2019,115,"A","Normal value","EUR","Euro"
"1123","FIN","Finland","A03","Fishing and aquaculture",2021,135,"A","Normal value","EUR","Euro"
"1124","NLD","Netherlands","A","Agriculture, forestry and fishing",1995,10230,"A","Normal value","EUR","Euro"
"1125","NLD","Netherlands","A","Agriculture, forestry and fishing",1997,10953,"A","Normal value","EUR","Euro"
"1126","NLD","Netherlands","A","Agriculture, forestry and fishing",1999,9772,"A","Normal value","EUR","Euro"
"1127","NLD","Netherlands","A","Agriculture, forestry and fishing",2001,10720,"A","Normal value","EUR","Euro"
"1128","NLD","Netherlands","A","Agriculture, forestry and fishing",2003,10563,"A","Normal value","EUR","Euro"
"1129","NLD","Netherlands","A","Agriculture, forestry and fishing",2005,10235,"A","Normal value","EUR","Euro"
"1130","NLD","Netherlands","A","Agriculture, forestry and fishing",2007,11251,"A","Normal value","EUR","Euro"
"1131","NLD","Netherlands","A","Agriculture, forestry and fishing",2009,9705,"A","Normal value","EUR","Euro"
"1132","NLD","Netherlands","A","Agriculture, forestry and fishing",2011,10269,"A","Normal value","EUR","Euro"
"1133","NLD","Netherlands","A","Agriculture, forestry and fishing",2013,11828,"A","Normal value","EUR","Euro"
"1134","NLD","Netherlands","A","Agriculture, forestry and fishing",2015,11898,"A","Normal value","EUR","Euro"
"1135","NLD","Netherlands","A","Agriculture, forestry and fishing",2017,13697,"A","Normal value","EUR","Euro"
"1136","NLD","Netherlands","A","Agriculture, forestry and fishing",2019,13300,"A","Normal value","EUR","Euro"
"1137","NLD","Netherlands","A","Agriculture, forestry and fishing",2021,13206,"A","Normal value","EUR","Euro"
"1138","BRA","Brazil","A","Agriculture, forestry and fishing",1995,35381.942,"A","Normal value","BRL","Brazilian real"
"1139","BRA","Brazil","A","Agriculture, forestry and fishing",1997,44605.827,"A","Normal value","BRL","Brazilian real"
"1140","BRA","Brazil","A","Agriculture, forestry and fishing",1999,50534.827,"A","Normal value","BRL","Brazilian real"
"1141","BRA","Brazil","A","Agriculture, forestry and fishing",2001,63169.986,"A","Normal value","BRL","Brazilian real"
"1142","BRA","Brazil","A","Agriculture, forestry and fishing",2003,105949.169,"A","Normal value","BRL","Brazilian real"
"1143","BRA","Brazil","A","Agriculture, forestry and fishing",2005,100957.55,"A","Normal value","BRL","Brazilian real"
"1144","BRA","Brazil","A","Agriculture, forestry and fishing",2007,120151.714,"A","Normal value","BRL","Brazilian real"
"1145","BRA","Brazil","A","Agriculture, forestry and fishing",2009,149212.639,"A","Normal value","BRL","Brazilian real"
"1146","BRA","Brazil","A","Agriculture, forestry and fishing",2011,190024,"A","Normal value","BRL","Brazilian real"
"1147","BRA","Brazil","A","Agriculture, forestry and fishing",2013,240290,"A","Normal value","BRL","Brazilian real"
"1148","BRA","Brazil","A","Agriculture, forestry and fishing",2015,258967,"A","Normal value","BRL","Brazilian real"
"1149","SWE","Sweden","A","Agriculture, forestry and fishing",1993,47929,"A","Normal value","SEK","Swedish krona"
"1150","SWE","Sweden","A","Agriculture, forestry and fishing",1995,55089,"A","Normal value","SEK","Swedish krona"
"1151","SWE","Sweden","A","Agriculture, forestry and fishing",1997,50569,"A","Normal value","SEK","Swedish krona"
"1152","SWE","Sweden","A","Agriculture, forestry and fishing",1999,48238,"A","Normal value","SEK","Swedish krona"
"1153","SWE","Sweden","A","Agriculture, forestry and fishing",2001,48696,"A","Normal value","SEK","Swedish krona"
"1154","SWE","Sweden","A","Agriculture, forestry and fishing",2003,50249,"A","Normal value","SEK","Swedish krona"
"1155","SWE","Sweden","A","Agriculture, forestry and fishing",2005,36749,"A","Normal value","SEK","Swedish krona"
"1156","SWE","Sweden","A","Agriculture, forestry and fishing",2007,52408,"A","Normal value","SEK","Swedish krona"
"1157","SWE","Sweden","A","Agriculture, forestry and fishing",2009,48002,"A","Normal value","SEK","Swedish krona"
"1158","SWE","Sweden","A","Agriculture, forestry and fishing",2011,62274,"A","Normal value","SEK","Swedish krona"
"1159","SWE","Sweden","A","Agriculture, forestry and fishing",2013,56061,"A","Normal value","SEK","Swedish krona"
"1160","SWE","Sweden","A","Agriculture, forestry and fishing",2015,61758,"A","Normal value","SEK","Swedish krona"
"1161","SWE","Sweden","A","Agriculture, forestry and fishing",2017,66765,"A","Normal value","SEK","Swedish krona"
"1162","SWE","Sweden","A","Agriculture, forestry and fishing",2019,70297,"A","Normal value","SEK","Swedish krona"
"1163","SWE","Sweden","A","Agriculture, forestry and fishing",2021,70672,"A","Normal value","SEK","Swedish krona"
"1164","CPV","Cabo Verde","A","Agriculture, forestry and fishing",2007,8104.977,"A","Normal value","CVE","Cape Verde escudo"
"1165","CPV","Cabo Verde","A","Agriculture, forestry and fishing",2009,8934.166,"A","Normal value","CVE","Cape Verde escudo"
"1166","CPV","Cabo Verde","A","Agriculture, forestry and fishing",2011,8761.117,"A","Normal value","CVE","Cape Verde escudo"
"1167","CPV","Cabo Verde","A","Agriculture, forestry and fishing",2013,9815.471,"A","Normal value","CVE","Cape Verde escudo"
"1168","CPV","Cabo Verde","A","Agriculture, forestry and fishing",2015,11144.703,"A","Normal value","CVE","Cape Verde escudo"
"1169","CPV","Cabo Verde","A","Agriculture, forestry and fishing",2017,10497.77,"A","Normal value","CVE","Cape Verde escudo"
"1170","CPV","Cabo Verde","A","Agriculture, forestry and fishing",2019,9843.335,"A","Normal value","CVE","Cape Verde escudo"
"1171","AUT","Austria","A","Agriculture, forestry and fishing",1995,3812.27,"A","Normal value","EUR","Euro"
"1172","AUT","Austria","A","Agriculture, forestry and fishing",1997,3596.1,"A","Normal value","EUR","Euro"
"1173","AUT","Austria","A","Agriculture, forestry and fishing",1999,3510.75,"A","Normal value","EUR","Euro"
"1174","AUT","Austria","A","Agriculture, forestry and fishing",2001,3684.32,"A","Normal value","EUR","Euro"
"1175","AUT","Austria","A","Agriculture, forestry and fishing",2003,3459.23,"A","Normal value","EUR","Euro"
"1176","AUT","Austria","A","Agriculture, forestry and fishing",2005,3199.82,"A","Normal value","EUR","Euro"
"1177","AUT","Austria","A","Agriculture, forestry and fishing",2007,4022.24,"A","Normal value","EUR","Euro"
"1178","AUT","Austria","A","Agriculture, forestry and fishing",2009,3303.34,"A","Normal value","EUR","Euro"
"1179","AUT","Austria","A","Agriculture, forestry and fishing",2011,4347.74,"A","Normal value","EUR","Euro"
"1180","AUT","Austria","A","Agriculture, forestry and fishing",2013,4064.17,"A","Normal value","EUR","Euro"
"1181","AUT","Austria","A","Agriculture, forestry and fishing",2015,3889.52,"A","Normal value","EUR","Euro"
"1182","AUT","Austria","A","Agriculture, forestry and fishing",2017,4471.26,"A","Normal value","EUR","Euro"
"1183","AUT","Austria","A","Agriculture, forestry and fishing",2019,4179.64,"A","Normal value","EUR","Euro"
"1184","AUT","Austria","A","Agriculture, forestry and fishing",2021,4938.39,"A","Normal value","EUR","Euro"
"1185","MEX","Mexico","A","Agriculture, forestry and fishing",1993,79188.712,"A","Normal value","MXN","Mexican peso"
"1186","MEX","Mexico","A","Agriculture, forestry and fishing",1995,100802.161,"A","Normal value","MXN","Mexican peso"
"1187","MEX","Mexico","A","Agriculture, forestry and fishing",1997,174869.372,"A","Normal value","MXN","Mexican peso"
"1188","MEX","Mexico","A","Agriculture, forestry and fishing",1999,210632.044,"A","Normal value","MXN","Mexican peso"
"1189","MEX","Mexico","A","Agriculture, forestry and fishing",2001,239883.19,"A","Normal value","MXN","Mexican peso"
"1190","MEX","Mexico","A","Agriculture, forestry and fishing",2003,264912.583,"A","Normal value","MXN","Mexican peso"
"1191","MEX","Mexico","A","Agriculture, forestry and fishing",2005,294555.414,"A","Normal value","MXN","Mexican peso"
"1192","MEX","Mexico","A","Agriculture, forestry and fishing",2007,366446.048,"A","Normal value","MXN","Mexican peso"
"1193","MEX","Mexico","A","Agriculture, forestry and fishing",2009,395298.949,"A","Normal value","MXN","Mexican peso"
"1194","MEX","Mexico","A","Agriculture, forestry and fishing",2011,454342.082,"A","Normal value","MXN","Mexican peso"
"1195","MEX","Mexico","A","Agriculture, forestry and fishing",2013,512781.154,"A","Normal value","MXN","Mexican peso"
"1196","MEX","Mexico","A","Agriculture, forestry and fishing",2015,593238.594,"A","Normal value","MXN","Mexican peso"
"1197","MEX","Mexico","A","Agriculture, forestry and fishing",2017,743134.187,"A","Normal value","MXN","Mexican peso"
"1198","MEX","Mexico","A","Agriculture, forestry and fishing",2019,832794.573,"A","Normal value","MXN","Mexican peso"
"1199","MEX","Mexico","A","Agriculture, forestry and fishing",2021,1009376.116,"P","Provisional value","MXN","Mexican peso"
"1200","PRT","Portugal","A","Agriculture, forestry and fishing",1995,4273.764,"A","Normal value","EUR","Euro"
"1201","PRT","Portugal","A","Agriculture, forestry and fishing",1997,3920.364,"A","Normal value","EUR","Euro"
"1202","PRT","Portugal","A","Agriculture, forestry and fishing",1999,3933.959,"A","Normal value","EUR","Euro"
"1203","PRT","Portugal","A","Agriculture, forestry and fishing",2001,4019.958,"A","Normal value","EUR","Euro"
"1204","PRT","Portugal","A","Agriculture, forestry and fishing",2003,3872.523,"A","Normal value","EUR","Euro"
"1205","PRT","Portugal","A","Agriculture, forestry and fishing",2005,3652.251,"A","Normal value","EUR","Euro"
"1206","PRT","Portugal","A","Agriculture, forestry and fishing",2007,3506.432,"A","Normal value","EUR","Euro"
"1207","PRT","Portugal","A","Agriculture, forestry and fishing",2009,3421.719,"A","Normal value","EUR","Euro"
"1208","PRT","Portugal","A","Agriculture, forestry and fishing",2011,3229.632,"A","Normal value","EUR","Euro"
"1209","PRT","Portugal","A","Agriculture, forestry and fishing",2013,3572.636,"A","Normal value","EUR","Euro"
"1210","PRT","Portugal","A","Agriculture, forestry and fishing",2015,3772.977,"A","Normal value","EUR","Euro"
"1211","PRT","Portugal","A","Agriculture, forestry and fishing",2017,4106.796,"A","Normal value","EUR","Euro"
"1212","PRT","Portugal","A","Agriculture, forestry and fishing",2019,4477.318,"A","Normal value","EUR","Euro"
"1213","PRT","Portugal","A","Agriculture, forestry and fishing",2021,4645.948,"A","Normal value","EUR","Euro"
"1214","CHL","Chile","A03","Fishing and aquaculture",2018,1390152.74,"A","Normal value","CLP","Chilean peso"
"1215","CHL","Chile","A03","Fishing and aquaculture",2020,939492.923,"A","Normal value","CLP","Chilean peso"
"1216","CHL","Chile","A03","Fishing and aquaculture",2022,1680832.247,"A","Normal value","CLP","Chilean peso"
"1217","ESP","Spain","A03","Fishing and aquaculture",1996,1461,"A","Normal value","EUR","Euro"
"1218","ESP","Spain","A03","Fishing and aquaculture",1998,1517,"A","Normal value","EUR","Euro"
"1219","ESP","Spain","A03","Fishing and aquaculture",2000,1500,"A","Normal value","EUR","Euro"
"1220","ESP","Spain","A03","Fishing and aquaculture",2002,1474,"A","Normal value","EUR","Euro"
"1221","ESP","Spain","A03","Fishing and aquaculture",2004,1421,"A","Normal value","EUR","Euro"
"1222","ESP","Spain","A03","Fishing and aquaculture",2006,1177,"A","Normal value","EUR","Euro"
"1223","ESP","Spain","A03","Fishing and aquaculture",2008,970,"A","Normal value","EUR","Euro"
"1224","ESP","Spain","A03","Fishing and aquaculture",2010,1122,"A","Normal value","EUR","Euro"
"1225","ESP","Spain","A03","Fishing and aquaculture",2012,1254,"A","Normal value","EUR","Euro"
"1226","ESP","Spain","A03","Fishing and aquaculture",2014,1426,"A","Normal value","EUR","Euro"
"1227","ESP","Spain","A03","Fishing and aquaculture",2016,1580,"A","Normal value","EUR","Euro"
"1228","ESP","Spain","A03","Fishing and aquaculture",2018,1397,"A","Normal value","EUR","Euro"
"1229","ESP","Spain","A03","Fishing and aquaculture",2020,1216,"A","Normal value","EUR","Euro"
"1230","LTU","Lithuania","A03","Fishing and aquaculture",1996,4.712,"A","Normal value","EUR","Euro"
"1231","LTU","Lithuania","A03","Fishing and aquaculture",1998,6.849,"A","Normal value","EUR","Euro"
"1232","LTU","Lithuania","A03","Fishing and aquaculture",2000,7.685,"A","Normal value","EUR","Euro"
"1233","LTU","Lithuania","A03","Fishing and aquaculture",2002,11.294,"A","Normal value","EUR","Euro"
"1234","LTU","Lithuania","A03","Fishing and aquaculture",2004,13.479,"A","Normal value","EUR","Euro"
"1235","LTU","Lithuania","A03","Fishing and aquaculture",2006,16.43,"A","Normal value","EUR","Euro"
"1236","LTU","Lithuania","A03","Fishing and aquaculture",2008,20.14,"A","Normal value","EUR","Euro"
"1237","LTU","Lithuania","A03","Fishing and aquaculture",2010,15.339,"A","Normal value","EUR","Euro"
"1238","LTU","Lithuania","A03","Fishing and aquaculture",2012,17.975,"A","Normal value","EUR","Euro"
"1239","LTU","Lithuania","A03","Fishing and aquaculture",2014,31.71,"A","Normal value","EUR","Euro"
"1240","LTU","Lithuania","A03","Fishing and aquaculture",2016,28.95,"A","Normal value","EUR","Euro"
"1241","LTU","Lithuania","A03","Fishing and aquaculture",2018,29.759,"A","Normal value","EUR","Euro"
"1242","LTU","Lithuania","A03","Fishing and aquaculture",2020,48.726,"A","Normal value","EUR","Euro"
"1243","EU27_2020","European Union (27 countries from 01/02/2020)","A03","Fishing and aquaculture",1996,5749.051,"A","Normal value","EUR","Euro"
"1244","EU27_2020","European Union (27 countries from 01/02/2020)","A03","Fishing and aquaculture",1998,5794.318,"A","Normal value","EUR","Euro"
"1245","EU27_2020","European Union (27 countries from 01/02/2020)","A03","Fishing and aquaculture",2000,5878.792,"A","Normal value","EUR","Euro"
"1246","EU27_2020","European Union (27 countries from 01/02/2020)","A03","Fishing and aquaculture",2002,6292.086,"A","Normal value","EUR","Euro"
"1247","EU27_2020","European Union (27 countries from 01/02/2020)","A03","Fishing and aquaculture",2004,6129.948,"A","Normal value","EUR","Euro"
"1248","EU27_2020","European Union (27 countries from 01/02/2020)","A03","Fishing and aquaculture",2006,6060.276,"A","Normal value","EUR","Euro"
"1249","EU27_2020","European Union (27 countries from 01/02/2020)","A03","Fishing and aquaculture",2008,5316.471,"A","Normal value","EUR","Euro"
"1250","EU27_2020","European Union (27 countries from 01/02/2020)","A03","Fishing and aquaculture",2010,5708.567,"A","Normal value","EUR","Euro"
"1251","EU27_2020","European Union (27 countries from 01/02/2020)","A03","Fishing and aquaculture",2012,5479.186,"A","Normal value","EUR","Euro"
"1252","EU27_2020","European Union (27 countries from 01/02/2020)","A03","Fishing and aquaculture",2014,5624.611,"A","Normal value","EUR","Euro"
"1253","EU27_2020","European Union (27 countries from 01/02/2020)","A03","Fishing and aquaculture",2016,6336.608,"A","Normal value","EUR","Euro"
"1254","EU27_2020","European Union (27 countries from 01/02/2020)","A03","Fishing and aquaculture",2018,6040.514,"A","Normal value","EUR","Euro"
"1255","EU27_2020","European Union (27 countries from 01/02/2020)","A03","Fishing and aquaculture",2020,5519.279,"A","Normal value","EUR","Euro"
"1256","POL","Poland","A","Agriculture, forestry and fishing",1996,22310,"A","Normal value","PLN","Zloty"
"1257","POL","Poland","A","Agriculture, forestry and fishing",1998,23535,"A","Normal value","PLN","Zloty"
"1258","POL","Poland","A","Agriculture, forestry and fishing",2000,23403,"A","Normal value","PLN","Zloty"
"1259","POL","Poland","A","Agriculture, forestry and fishing",2002,22139,"A","Normal value","PLN","Zloty"
"1260","POL","Poland","A","Agriculture, forestry and fishing",2004,30723,"A","Normal value","PLN","Zloty"
"1261","POL","Poland","A","Agriculture, forestry and fishing",2006,28789,"A","Normal value","PLN","Zloty"
"1262","POL","Poland","A","Agriculture, forestry and fishing",2008,33330,"A","Normal value","PLN","Zloty"
"1263","POL","Poland","A","Agriculture, forestry and fishing",2010,42092,"A","Normal value","PLN","Zloty"
"1264","POL","Poland","A","Agriculture, forestry and fishing",2012,48517,"A","Normal value","PLN","Zloty"
"1265","POL","Poland","A","Agriculture, forestry and fishing",2014,50898,"A","Normal value","PLN","Zloty"
"1266","POL","Poland","A","Agriculture, forestry and fishing",2016,49024,"A","Normal value","PLN","Zloty"
"1267","POL","Poland","A","Agriculture, forestry and fishing",2018,51347,"A","Normal value","PLN","Zloty"
"1268","POL","Poland","A","Agriculture, forestry and fishing",2020,60051,"A","Normal value","PLN","Zloty"
"1269","POL","Poland","A","Agriculture, forestry and fishing",2022,87118,"A","Normal value","PLN","Zloty"
"1270","HRV","Croatia","A03","Fishing and aquaculture",1995,33.004,"A","Normal value","EUR","Euro"
"1271","HRV","Croatia","A03","Fishing and aquaculture",1997,32.105,"A","Normal value","EUR","Euro"
"1272","HRV","Croatia","A03","Fishing and aquaculture",1999,38.893,"A","Normal value","EUR","Euro"
"1273","HRV","Croatia","A03","Fishing and aquaculture",2001,43.909,"A","Normal value","EUR","Euro"
"1274","HRV","Croatia","A03","Fishing and aquaculture",2003,62.764,"A","Normal value","EUR","Euro"
"1275","HRV","Croatia","A03","Fishing and aquaculture",2005,72.185,"A","Normal value","EUR","Euro"
"1276","HRV","Croatia","A03","Fishing and aquaculture",2007,78.854,"A","Normal value","EUR","Euro"
"1277","HRV","Croatia","A03","Fishing and aquaculture",2009,86.527,"A","Normal value","EUR","Euro"
"1278","HRV","Croatia","A03","Fishing and aquaculture",2011,89.406,"A","Normal value","EUR","Euro"
"1279","HRV","Croatia","A03","Fishing and aquaculture",2013,103.618,"A","Normal value","EUR","Euro"
"1280","HRV","Croatia","A03","Fishing and aquaculture",2015,107.385,"A","Normal value","EUR","Euro"
"1281","HRV","Croatia","A03","Fishing and aquaculture",2017,126.043,"A","Normal value","EUR","Euro"
"1282","HRV","Croatia","A03","Fishing and aquaculture",2019,113.648,"A","Normal value","EUR","Euro"
"1283","HRV","Croatia","A03","Fishing and aquaculture",2021,126.41,"A","Normal value","EUR","Euro"
"1284","CZE","Czechia","A","Agriculture, forestry and fishing",1996,71245,"A","Normal value","CZK","Czech koruna"
"1285","CZE","Czechia","A","Agriculture, forestry and fishing",1998,75632,"A","Normal value","CZK","Czech koruna"
"1286","CZE","Czechia","A","Agriculture, forestry and fishing",2000,77567,"A","Normal value","CZK","Czech koruna"
"1287","CZE","Czechia","A","Agriculture, forestry and fishing",2002,71569,"A","Normal value","CZK","Czech koruna"
"1288","CZE","Czechia","A","Agriculture, forestry and fishing",2004,74375,"A","Normal value","CZK","Czech koruna"
"1289","CZE","Czechia","A","Agriculture, forestry and fishing",2006,76442,"A","Normal value","CZK","Czech koruna"
"1290","CZE","Czechia","A","Agriculture, forestry and fishing",2008,77620,"A","Normal value","CZK","Czech koruna"
"1291","CZE","Czechia","A","Agriculture, forestry and fishing",2010,61514,"A","Normal value","CZK","Czech koruna"
"1292","CZE","Czechia","A","Agriculture, forestry and fishing",2012,92049,"A","Normal value","CZK","Czech koruna"
