"","REF_AREA","Reference.area","ACTIVITY","Economic.activity","TIME_PERIOD","OBS_VALUE","OBS_STATUS","Observation.status","CURRENCY","Currency"
"1178","MLT","Malta","H50","Water transport",1999,13.306,"A","Normal value","EUR","Euro"
"1179","MLT","Malta","H50","Water transport",2001,14.594,"A","Normal value","EUR","Euro"
"1180","MLT","Malta","H50","Water transport",2003,12.398,"A","Normal value","EUR","Euro"
"1181","MLT","Malta","H50","Water transport",2005,14.681,"A","Normal value","EUR","Euro"
"1182","MLT","Malta","H50","Water transport",2007,17.416,"A","Normal value","EUR","Euro"
"1183","MLT","Malta","H50","Water transport",2009,15.475,"A","Normal value","EUR","Euro"
"1184","MLT","Malta","H50","Water transport",2012,18.388,"A","Normal value","EUR","Euro"
"1185","CHE","Switzerland","H","Transportation and storage",1995,35052.626,"B","Time series break","CHF","Swiss franc"
"1186","CHE","Switzerland","H","Transportation and storage",1997,17169.394,"A","Normal value","CHF","Swiss franc"
"1187","CHE","Switzerland","H","Transportation and storage",1999,16293.514,"A","Normal value","CHF","Swiss franc"
"1188","CHE","Switzerland","H","Transportation and storage",2001,17801.918,"A","Normal value","CHF","Swiss franc"
"1189","CHE","Switzerland","H","Transportation and storage",2003,18475.804,"A","Normal value","CHF","Swiss franc"
"1190","CHE","Switzerland","H","Transportation and storage",2005,19898.47,"A","Normal value","CHF","Swiss franc"
"1191","CHE","Switzerland","H","Transportation and storage",2007,21524.333,"A","Normal value","CHF","Swiss franc"
"1192","CHE","Switzerland","H","Transportation and storage",2009,22169.408,"A","Normal value","CHF","Swiss franc"
"1193","CHE","Switzerland","H","Transportation and storage",2011,24065.517,"A","Normal value","CHF","Swiss franc"
"1194","CHE","Switzerland","H","Transportation and storage",2013,24543.527,"A","Normal value","CHF","Swiss franc"
"1195","CHE","Switzerland","H","Transportation and storage",2015,25678.432,"A","Normal value","CHF","Swiss franc"
"1196","CHE","Switzerland","H","Transportation and storage",2017,26487.891,"A","Normal value","CHF","Swiss franc"
"1197","CHE","Switzerland","H","Transportation and storage",2019,28162.947,"A","Normal value","CHF","Swiss franc"
"1198","CHE","Switzerland","H","Transportation and storage",2021,23146.726,"P","Provisional value","CHF","Swiss franc"
"1199","LTU","Lithuania","H50","Water transport",1996,54.14,"A","Normal value","EUR","Euro"
"1200","LTU","Lithuania","H50","Water transport",1998,54.449,"A","Normal value","EUR","Euro"
"1201","LTU","Lithuania","H50","Water transport",2000,57.512,"A","Normal value","EUR","Euro"
"1202","LTU","Lithuania","H50","Water transport",2002,56.031,"A","Normal value","EUR","Euro"
"1203","LTU","Lithuania","H50","Water transport",2004,59.258,"A","Normal value","EUR","Euro"
"1204","LTU","Lithuania","H50","Water transport",2006,80.261,"A","Normal value","EUR","Euro"
"1205","LTU","Lithuania","H50","Water transport",2008,93.633,"A","Normal value","EUR","Euro"
"1206","LTU","Lithuania","H50","Water transport",2010,108.837,"A","Normal value","EUR","Euro"
"1207","LTU","Lithuania","H50","Water transport",2012,104.964,"A","Normal value","EUR","Euro"
"1208","LTU","Lithuania","H50","Water transport",2014,94.211,"A","Normal value","EUR","Euro"
"1209","LTU","Lithuania","H50","Water transport",2016,82.734,"A","Normal value","EUR","Euro"
"1210","LTU","Lithuania","H50","Water transport",2018,94.521,"A","Normal value","EUR","Euro"
"1211","LTU","Lithuania","H50","Water transport",2020,95.362,"A","Normal value","EUR","Euro"
"1212","DNK","Denmark","H50","Water transport",1966,1255,"A","Normal value","DKK","Danish krone"
"1213","DNK","Denmark","H50","Water transport",1968,1707,"A","Normal value","DKK","Danish krone"
"1214","DNK","Denmark","H50","Water transport",1970,1979,"A","Normal value","DKK","Danish krone"
"1215","DNK","Denmark","H50","Water transport",1972,2026,"A","Normal value","DKK","Danish krone"
"1216","DNK","Denmark","H50","Water transport",1974,2936,"A","Normal value","DKK","Danish krone"
"1217","DNK","Denmark","H50","Water transport",1976,2706,"A","Normal value","DKK","Danish krone"
"1218","DNK","Denmark","H50","Water transport",1978,2924,"A","Normal value","DKK","Danish krone"
"1219","DNK","Denmark","H50","Water transport",1980,4145,"A","Normal value","DKK","Danish krone"
"1220","DNK","Denmark","H50","Water transport",1982,4767,"A","Normal value","DKK","Danish krone"
"1221","DNK","Denmark","H50","Water transport",1984,4770,"A","Normal value","DKK","Danish krone"
"1222","DNK","Denmark","H50","Water transport",1986,3842,"A","Normal value","DKK","Danish krone"
"1223","DNK","Denmark","H50","Water transport",1988,4747,"A","Normal value","DKK","Danish krone"
"1224","DNK","Denmark","H50","Water transport",1990,7028,"A","Normal value","DKK","Danish krone"
"1225","DNK","Denmark","H50","Water transport",1992,8343,"A","Normal value","DKK","Danish krone"
"1226","DNK","Denmark","H50","Water transport",1994,8148,"A","Normal value","DKK","Danish krone"
"1227","DNK","Denmark","H50","Water transport",1996,11042,"A","Normal value","DKK","Danish krone"
"1228","DNK","Denmark","H50","Water transport",1998,11752,"A","Normal value","DKK","Danish krone"
"1229","DNK","Denmark","H50","Water transport",2000,17326,"A","Normal value","DKK","Danish krone"
"1230","DNK","Denmark","H50","Water transport",2002,15757,"A","Normal value","DKK","Danish krone"
"1231","DNK","Denmark","H50","Water transport",2004,23938,"A","Normal value","DKK","Danish krone"
"1232","DNK","Denmark","H50","Water transport",2006,17214,"A","Normal value","DKK","Danish krone"
"1233","DNK","Denmark","H50","Water transport",2008,19347,"A","Normal value","DKK","Danish krone"
"1234","DNK","Denmark","H50","Water transport",2010,28193,"A","Normal value","DKK","Danish krone"
"1235","DNK","Denmark","H50","Water transport",2012,15222,"A","Normal value","DKK","Danish krone"
"1236","DNK","Denmark","H50","Water transport",2014,36320,"A","Normal value","DKK","Danish krone"
"1237","DNK","Denmark","H50","Water transport",2016,24783,"A","Normal value","DKK","Danish krone"
"1238","DNK","Denmark","H50","Water transport",2018,26587,"A","Normal value","DKK","Danish krone"
"1239","DNK","Denmark","H50","Water transport",2020,47753,"A","Normal value","DKK","Danish krone"
"1240","AUT","Austria","H","Transportation and storage",1996,8889.66,"A","Normal value","EUR","Euro"
"1241","AUT","Austria","H","Transportation and storage",1998,9956.31,"A","Normal value","EUR","Euro"
"1242","AUT","Austria","H","Transportation and storage",2000,10894.43,"A","Normal value","EUR","Euro"
"1243","AUT","Austria","H","Transportation and storage",2002,11530.25,"A","Normal value","EUR","Euro"
"1244","AUT","Austria","H","Transportation and storage",2004,12119.34,"A","Normal value","EUR","Euro"
"1245","AUT","Austria","H","Transportation and storage",2006,13413.36,"A","Normal value","EUR","Euro"
"1246","AUT","Austria","H","Transportation and storage",2008,14871.72,"A","Normal value","EUR","Euro"
"1247","AUT","Austria","H","Transportation and storage",2010,14605.39,"A","Normal value","EUR","Euro"
"1248","AUT","Austria","H","Transportation and storage",2012,15623.91,"A","Normal value","EUR","Euro"
"1249","AUT","Austria","H","Transportation and storage",2014,16778.92,"A","Normal value","EUR","Euro"
"1250","AUT","Austria","H","Transportation and storage",2016,17912.56,"A","Normal value","EUR","Euro"
"1251","AUT","Austria","H","Transportation and storage",2018,18979.92,"A","Normal value","EUR","Euro"
"1252","AUT","Austria","H","Transportation and storage",2020,17557,"A","Normal value","EUR","Euro"
"1253","AUT","Austria","H","Transportation and storage",2022,20496.15,"A","Normal value","EUR","Euro"
"1254","SVN","Slovenia","H","Transportation and storage",1996,521.358,"A","Normal value","EUR","Euro"
"1255","SVN","Slovenia","H","Transportation and storage",1998,684.748,"A","Normal value","EUR","Euro"
"1256","SVN","Slovenia","H","Transportation and storage",2000,860.04,"A","Normal value","EUR","Euro"
"1257","SVN","Slovenia","H","Transportation and storage",2002,1041.687,"A","Normal value","EUR","Euro"
"1258","SVN","Slovenia","H","Transportation and storage",2004,1267.283,"A","Normal value","EUR","Euro"
"1259","SVN","Slovenia","H","Transportation and storage",2006,1509.762,"A","Normal value","EUR","Euro"
"1260","SVN","Slovenia","H","Transportation and storage",2008,1876.298,"A","Normal value","EUR","Euro"
"1261","SVN","Slovenia","H","Transportation and storage",2010,1752.415,"A","Normal value","EUR","Euro"
"1262","SVN","Slovenia","H","Transportation and storage",2012,1833.644,"A","Normal value","EUR","Euro"
"1263","SVN","Slovenia","H","Transportation and storage",2014,1952.251,"A","Normal value","EUR","Euro"
"1264","SVN","Slovenia","H","Transportation and storage",2016,2243.902,"A","Normal value","EUR","Euro"
"1265","SVN","Slovenia","H","Transportation and storage",2018,2576.269,"A","Normal value","EUR","Euro"
"1266","SVN","Slovenia","H","Transportation and storage",2020,2439.578,"A","Normal value","EUR","Euro"
"1267","SVN","Slovenia","H","Transportation and storage",2022,3136.012,"A","Normal value","EUR","Euro"
"1268","EA20","Euro area (20 countries)","H50","Water transport",NA,NA,"","","_Z","Not applicable"
